Number of points,Value of pi,X COM,Y COM,Z COM
93,3.0027547899290785,0.01238150520222892,-0.004150667698261989,0.0023143558810218086
94,2.9886950685046614,0.011258833954956806,-0.003069788984178918,-0.008699527985367739
95,3.0208315746176146,0.0028025275242190935,0.009099322152351976,-0.005080490283910165
96,3.006710988598287,-0.007694058041059546,0.009030507530839376,0.00270950660390884
97,2.9930119126093864,-0.006352576215163461,0.008302194544882456,-0.010459754629678606
98,2.97971575062016,-0.003614776178595138,0.006858596090264043,-0.008308132290050937
99,2.9668049846306204,0.009973865566101877,0.006368521026187048,-0.004536151676273937
100,2.9970785048819537,0.004528955597859423,-0.006476234416068271,0.002789101272481766
101,3.027352025133286,-0.0062836884746668405,0.005419595680890805,0.0023087239875590354
102,3.0139451804505533,-0.0020812558396991238,-0.00303884061105023,-0.00434452683783818
103,3.0009159933645164,0.0026056672283232963,0.002546323083459446,0.00651188308196809
104,2.9882487281419814,0.001440190251962034,0.001023953090860356,-0.001276568106123495
105,3.017260851716175,-0.0018039497773152172,-0.005826160800268399,0.012522211576628759
106,3.00454320850557,0.003655402603180041,-0.004706224553877346,0.0014196791179293012
107,2.992169285381737,-0.003417542406010202,0.00019713371370910679,-0.005842216282822608
108,2.9801253335412072,-0.000521348335784732,-0.003614659792610516,0.00012531805380501372
109,2.968398327801743,0.003585642009266149,-8.801346193323625e-05,-0.0025449696986542957
110,2.9569759196139542,-0.003816200746467066,0.002397693056505651,0.0033486096990366556
111,2.9458463936873898,0.0030525496926576186,-0.0010312758242846888,0.0004922448398794433
112,2.9349986279108657,0.002684257891380679,-0.0009648795973063336,-0.0005525586547024498
113,2.9244220562787544,-0.006400626020890465,0.004622156286123849,0.0026623551250581244
114,2.9141066345634856,0.0001536955809107206,0.0027567923771752503,-0.005303329658223523
115,2.939895188851658,-0.01003684093014886,-0.0059152176400859265,-0.003057758827199602
116,2.9656837431398304,-0.0008684311692364247,-0.0017850806955330993,0.00589243943123664
117,2.9549909279471733,0.005564376029497492,0.0032605310682097604,0.0035143813816728444
118,2.980464987670856,0.004548446701617366,0.0019252814375493857,-0.009829140745364945
119,2.9697229142933996,-0.0005374784973083674,-0.007263526560863945,-0.006337819659396277
120,2.9592366045677876,0.0068840951295621,-0.003471682143569596,-0.0011671068751489785
121,2.948997031541601,-0.001651276941373986,-0.0009233013207722025,0.006067926818152016
122,2.9389955881206755,0.0011504710000718116,0.002980453727737781,0.0017484269332591427
123,2.96328480785721,-0.012566141261860361,0.0009374247767188402,-0.0002403138384626971
124,2.9875740275937446,-0.0049286999707295375,-0.007781922020213582,-0.00011832353142753116
125,3.0118632473302784,0.001337600389012282,0.0013684858352909241,0.0029606721491430895
126,3.001254162847655,-0.0030194605115951637,-0.0023712277504357323,0.00034002079128592254
127,2.9908861939214533,0.0037278777448300658,0.0014642130476321422,-0.001382646149010666
128,2.98075121306101,-0.003700276962183664,-0.004606314374543331,0.0040997312182340815
129,2.970841453997465,-0.0015346885016693944,-0.001140460083778695,-0.0051755527640343
130,2.99405115285682,0.004529161293149117,0.009654240724859384,-0.004662742319614644
131,2.9841041390599536,-0.0018632325500272415,0.006072347798242223,0.0013617070622028887
132,2.9743733646934536,0.005201146793311353,-0.0007493228879426059,-0.00013381536342444258
133,2.9648518542918247,0.001205736116074838,0.0005375924095671824,0.0017871772460807843
134,2.95553292921789,-0.0006211749833104159,-0.0031217084271070927,0.0004884433992910925
135,2.946410192040249,0.005201111636394239,0.0034605716335119143,-0.004367706068556642
136,2.937477511887142,0.0015118086953260297,0.0033956647592740126,0.00041263441947338083
137,2.9592366045677876,-0.00029567791587269403,-0.00782148856873949,-2.775519220600694e-06
138,2.980995697248433,0.006548608656627821,-3.400780195008378e-05,0.0020937479586937437
139,2.971798554981356,0.0006084146000907596,0.001284842919976632,-0.0007851322061909194
140,2.993333327118902,-0.003615147646991351,-0.0061438632621533375,0.007982989099050923
141,2.9841041390599536,-0.0025916468225977768,-0.004536657353159906,0.007372451584299259
142,2.9750613992446207,0.0036342902101176473,0.0018467152845639886,8.640245185523974e-05
143,2.996161125480398,-0.00036512523734149335,-0.004961908124840662,-0.007690523489840829
144,3.017260851716175,0.009261013459404093,-0.004232078999808553,-0.004912574982821215
145,3.0079769721724334,0.007479956915348103,0.0030753377699985923,-0.0012780416093735977
146,2.998876931827577,0.006204260624216447,0.001338255911733595,-0.0007089031546383607
147,2.989955323646346,0.005771373419508918,0.000103950112398953,0.006784742033945568
148,2.9812069505754293,0.004399214727653761,-0.00033092364508376825,0.006656901368169182
149,2.972626815448185,0.0012890282678687816,0.0001924626671459184,-0.0008511876772097627
150,2.9642101114662207,-0.0026142047274654613,-0.0019772385070771837,0.005055082197949304
151,2.9559522132197658,0.0011973057472157995,0.00567735040894537,-0.0006971377657525225
152,2.9478486682115617,-0.0004432348525970271,0.004358257753904593,0.006707115951168583
153,2.9673708448222347,0.006339635675607461,0.002545574931117299,-0.00179327460305858
154,2.986893021432907,0.005169049378378059,-0.0012675900171072855,0.006717353185350037
155,2.978578020283917,-0.0004276462686295589,0.0002694644330453341,0.003018567698853177
156,2.997919436000046,0.00785265710812761,-0.0020360500012305345,-0.0026307454392331627
157,2.989579559498596,0.006344392090793094,0.004122985558323335,0.0013801409360491652
158,3.008743531033843,0.003789150959398671,-0.0047642348069868315,-0.0002659862460615703
159,3.0279075025690907,-0.005117814123941293,-0.0033915001410021665,0.004330610996924515
160,3.0193708243397532,-0.0023244732846930322,2.125002710719609e-05,-0.002491038718981304
161,3.010987960132566,0.0004911553711900113,-0.005098600692074281,0.0022121371396341925
162,3.0027547899290785,-0.005395328634678981,-0.001025409509080133,0.0020494138037504234
163,3.0214054407982034,-0.002070854496760261,0.008960378109938594,0.0015657600004687932
164,3.013152940413635,0.0021514995049502854,0.005865311093281597,-0.005261770388336818
165,3.031638541275068,0.0011825687864754437,0.005108138190713743,0.004335701547763842
166,3.0233686672054794,-0.007033556640999006,0.0019982825202827263,0.003647036120731727
167,3.0152426170327535,-0.003985864392204206,-0.0017607068760952752,-0.00023522399043500211
168,3.0072566711733497,0.0008210739753943522,0.0025581372973268435,0.00560712451759714
169,2.9994072372089793,0.0005511818149431323,-0.0035670200513650712,0.0022843273741680703
170,2.9916908444982417,-0.001219560261051923,-0.0013044060097764081,-0.002428314615302019
171,3.0093931571875805,0.0022812592252669486,0.007355614119456948,-0.0010908776904712484
172,3.00165769281913,0.0004419007864532926,0.007156133417813983,0.0034667170421648972
173,2.9940511528568203,-0.002756102029472919,1.1968179806869424e-05,-0.0001987863387588141
174,2.9865703408277717,-0.00018401744012459028,-0.0036189796792039357,0.00525872171143578
175,2.9792121650614947,0.002886342170923358,-0.001686390758828448,-0.0012148496616198904
176,2.9719736344296286,-7.878186180311687e-05,-0.0009849516201771325,0.0021984845249212225
177,2.988956340912084,0.004142103956753447,0.001071281077783114,-0.006004469140838154
178,3.0059390473945387,0.00034568889927442215,-0.005847580600209324,-0.0024029478285372045
179,3.022921753876994,-0.0029017013813058498,0.002403946222321651,-0.00016228071949870183
180,3.0399044603594487,0.004249928754389032,-0.0038071269387358153,3.4453526197749024e-06
181,3.0322348509802755,0.0022478997394010697,-1.4303960085750966e-05,-0.006059121746993939
182,3.024687955351169,0.001112697186127692,0.008049069678706227,-0.0022351145174192314
183,3.0172608517161756,0.0010842547326339132,0.0029378974272959934,-0.0005785092630700706
184,3.00995071034315,-0.00132378964821127,-0.0007718058570828176,0.0027207999111884817
185,3.0027547899290785,0.0024859884118371787,0.004496978432569892,0.0026177905381759986
186,2.995670434172589,-0.001354302856071825,-0.0006086638719530758,-0.002685982345585812
187,2.9886950685046614,0.0001304768524208953,0.0014662336442138983,0.001672528385492283
188,2.981826196969068,-0.0019143335972138691,-0.0029801001943882345,-0.002986464292732045
189,2.9750613992446207,-0.0012047497370805955,0.00016330331082861917,-0.000884828582474322
190,2.968398327801743,0.002935725793400413,-0.004931321175057624,0.0011863283608827522
191,2.9841041390599536,-0.003135637854645349,3.4590680632819005e-06,-0.0031509251521338435
192,2.9774233088978797,0.0014579299550117643,-0.001395770109061667,0.0009174322916490231
193,2.9930119126093864,-0.0069122194410166675,-0.0007031581684976803,-0.0019428227546305628
194,2.9863145865703684,-0.004752287024624494,0.0011088123275465379,0.001713889452317644
195,3.0017877191432722,-0.0023451183179698486,-0.006633430712347099,-0.0004763565958229149
196,3.017260851716175,0.00020963559904878446,9.58332199896329e-05,0.003305327236311945
197,3.0104344696987178,-0.0020234265228710915,-0.004838270638033647,0.0026832506642685064
198,3.0037077428931944,0.0020433125880848775,-0.0015002929408557252,0.001471924950722948
199,3.018954990319048,-0.002686934582567197,0.005036533054472712,-0.0014560933148171893
200,3.0122152650076197,0.002209403843330662,0.004126901854583104,0.0023555761257417103
201,3.0055725141611043,-0.0020772482394193384,-0.001215380021542321,0.00020003246190990922
202,3.02060037673191,-0.0018292436388857827,0.003138875026036759,-0.006449129351344784
203,3.0139451804505533,0.001161910129284034,0.002971567169934287,-0.0037362554861225584
204,3.0073843841164494,-0.003295134292859553,-0.0013529004179703603,-0.003001517375381282
205,3.022199085516038,-0.002502383832252697,0.006212135640589002,-0.002418715820702805
206,3.0370137869156264,0.002015332230335171,0.0010615471699343178,-0.0022348216964637427
207,3.0303367383975024,0.0015024331368499464,0.0010556977505304062,-0.002122094320926928
208,3.0450471109139947,-0.003223744559296462,0.0008602704891566812,0.003966324310373526
209,3.0383605779519525,0.0031748366055296484,-6.455358860756064e-05,0.0035689220174250085
210,3.052968080730568,0.0024450255181175935,0.003450424283188527,-0.002529183606882434
211,3.0462729752903694,0.002224823222418956,0.0020690845718034506,8.751341492462371e-06
212,3.0396702161321043,0.0011755241499117558,-0.003368597228239985,-0.004168381384848433
213,3.033157905729432,-0.0006393708845072041,-0.0025045173377300322,0.0012134756523822223
214,3.0267341981893816,0.00017894065762889187,0.00025758226822970815,-0.0012888385207528894
215,3.040944217899191,-0.0008829122912601487,-0.0028722059959397257,0.005316255909686651
216,3.055154237609,-0.00014331511075656424,-0.0013318984414190137,-0.002246559830551665
217,3.069364257318809,0.0029590640002444472,0.005383564481810812,-0.0007827795398174774
218,3.0835742770286187,-0.0024890091214276556,0.002837420253588197,0.0026085816957057174
219,3.0977842967384284,0.000728899443626972,-0.0035891496670012765,0.0019891874011350934
220,3.111994316448237,0.0003275134025131177,-0.0012925763053166517,-0.004127889090705083
221,3.1050813338867083,-0.0017535142463035813,-0.001047288939138454,-0.0005330997356712378
222,3.098261143037415,-0.0010975549036502722,-0.000960344396737179,0.0012967535106899564
223,3.091531888066112,0.00018861748234923843,0.003026045255320788,0.0007946748136078562
224,3.1054577073817247,-0.0005449447317697877,0.0010056368309160168,-0.005401266702308697
225,3.0987253576463623,0.0017076292867576825,-0.002027626957374905,-0.00492257321612883
226,3.092081591460149,0.00012980624436959243,0.00410831189026961,-0.004730836452017584
227,3.1058241763110837,-0.004071069356116139,-0.0008981213728436013,-0.004229635274449734
228,3.099177435925664,-0.0011663982701326115,0.0002726629100234019,0.0020854649680574653
229,3.0926170168439517,0.004146852227587679,-0.000931090142359215,-0.00040942307160744606
230,3.106181126566952,-0.0013506070039082069,0.0007388063696588195,0.0026922013099055166
231,3.099617847668726,0.00026763986032744456,-0.003451460910734504,0.0013593377395635293
232,3.1130944470064157,-0.0054116475608572395,-0.0018839377378549467,-0.0027056646196549107
233,3.126571046344106,-0.003059163032575002,0.0027680767252048124,0.0021520819063422726
234,3.1400476456817965,-0.002135024628668587,-0.004521271917159667,0.00135657280492241
235,3.1333093460129513,-0.0009973283012898245,-0.0033185960697088104,-4.555186566762003e-05
236,3.126656884556448,0.0022363743279758285,-0.002065588807190748,0.004066912467426447
237,3.1399618074694544,-0.0013077503612383345,0.0026534647659154594,0.0012568399721884207
238,3.1333093460129513,0.0011007284281068798,-0.00024040178304852685,-0.0004075137515618789
239,3.1465300605530904,-0.002937082036652412,0.0044558861333384775,0.0023971255138425297
240,3.139878128708995,-0.0019032673492863277,0.0037720950117461657,0.0014566846925652406
241,3.1333093460129513,0.0008155580730998529,0.0032947367804812646,-0.002344424054215334
242,3.1268221631019513,-0.004666342643599008,0.0010038583028019554,-0.0010267184439363406
243,3.120415068868865,-0.002336164190315611,0.00079396669328702,0.0019894403255399607
244,3.114086589288945,0.0008924541528175089,0.0006918560408010304,-0.002878814665545414
245,3.107835286289269,-0.0018825660107495566,-0.003340891617123709,4.07912323118481e-05
246,3.12057231615111,0.001910271521986727,0.0016302897817476606,-0.0009699053386144299
247,3.1333093460129513,-0.00142687494592161,-0.0034595292129958027,0.0007095798919129609
248,3.1269794281422176,0.002772320898501927,-0.001994367309395639,-0.0023996001097686833
249,3.1207257743422163,0.0017879148966670083,0.0030992180514284513,4.147525198182172e-05
250,3.1333093460129513,-0.0021355232954317735,-0.0011030557515294408,-0.003117424509584705
251,3.1270552355418677,0.000269775247697348,0.001560603625872696,0.0015517901168616791
252,3.139563456484035,-7.188491748480645e-05,-0.00026244125998562334,-0.00484945701358118
253,3.1520716774262025,0.00423133300640168,4.7760750699171584e-05,-0.00041680837422538187
254,3.1457431132590346,0.0012520469301212495,-0.0024138358791414524,0.002851598001801152
255,3.158176880505118,0.00103153983663745,0.00021030295818696867,-0.0023709169633052115
256,3.1518496380011936,-0.0012079994633477959,0.00011048525313001215,0.0019102544581965234
257,3.1455968336443747,0.00046711206772040534,-0.0020652719618466315,-0.0014392433822279875
258,3.1394171615022555,-0.0008150294967544071,-0.0015596296378822439,0.003488452510499464
259,3.151632792480863,0.001176264261578122,0.0026350355830046615,-0.00036028939340109644
260,3.1454539558812185,-0.0010308998674647288,0.0025700013800426936,0.00044345097392320897
261,3.139346550918564,0.0023884237134715273,0.002500498829668042,-0.0020802799431863016
262,3.1333093460129513,-0.0004027392027242913,-0.0007304960405970214,-0.0012497929160627938
263,3.127341137734831,0.00041516627737488013,0.0028992627475696083,-0.0003576703346307739
264,3.121440750005326,-0.0005126447238649327,-0.0017659607596406575,0.0007536617514864281
265,3.1156070333236126,0.0024015830670630275,0.0007435358688787378,-0.0023719949098032467
266,3.127408575116505,-0.0004804435126825956,-0.002584152926984424,0.0021526140376836966
267,3.1215741050166477,0.0007224918349721463,-0.0013720740901585558,0.0008009249595598462
268,3.1158048245268453,-0.0015812277800627435,0.0025606337338206753,0.0004931409873226773
269,3.110099647153596,0.0006903698077276178,0.002220847766244022,-0.0004662640443015133
270,3.1044575104143055,-0.002169931843154576,0.0017799600013527802,0.0021506852818495513
271,3.098877375177644,-0.0016079157283887119,0.0014848817742613531,-0.0013936297174827414
272,3.0933582250255363,-0.001267495078688801,-0.0026073867396138387,-0.0009852332868969772
273,3.087899065635952,0.0029147834340805152,0.0006801423086827481,0.0015175338164901532
274,3.099251635730202,-0.002812518601943139,-0.001063863833223049,0.0004453998566332052
275,3.093790129036211,0.0013929123295882643,-0.0007535334729063906,2.1519706506994064e-05
276,3.1050813338867083,-0.003461218071163369,0.0008805235316262642,-0.002087162124629858
277,3.0996178476687257,-0.0016796472433401508,-0.0009558190735882131,0.00042553907577798204
278,3.0942127944584223,-0.00025340293823803274,0.0010364694791967289,-0.002675214807035761
279,3.0888652418141858,0.00279645994856057,-0.0008595080790536787,-0.0010876395281886949
280,3.0835742770286187,0.000852481050378113,0.0015154242418002923,0.0015137797274876038
281,3.0946265145806926,-0.004949278297833957,0.0005570541824581086,0.00012780690653373437
282,3.1056787521327665,-0.0023047119812677364,-0.0036088347614423055,-0.002288952418257045
283,3.1167309896848403,0.0014814868912222067,-0.001764720454258623,0.0017442479195618253
284,3.111321210251457,0.0011120790021870851,-0.0002774415782339955,-0.002905708069225955
285,3.105968077723135,-0.0015629033043453645,0.0022058050572510753,0.0010817177044349909
286,3.100670706991983,-0.0013807213458791022,0.0007308139615688899,-0.0014706883140006481
287,3.111550253332306,-0.0004096176880431762,-0.0014260116422150028,0.003018729696048324
288,3.106251406928211,0.0021005814046410696,0.0005745703827241313,-0.0009434408575750016
289,3.117074582562107,0.0010184393519332936,-0.004359926907331339,0.0016284828310792249
290,3.1278977581960037,-0.000347189458954328,-0.0006936125477794308,-0.002686887343343894
291,3.1225419599441784,2.3851457935026372e-06,0.0036157107019745504,-0.0002602789217586162
292,3.117241092956475,-0.0013957507171278088,0.003434327773490321,0.0005751017684804304
293,3.1119943164482375,0.0013339892608135897,0.0013488599780286364,-0.0011808184007340995
294,3.1068008067065813,0.0006508827711307417,-0.00035600696725193086,-0.0005520762045486604
295,3.101659756659285,0.00020559876097162635,0.0016146488932292967,0.002796007042849457
296,3.096570375456685,-0.0017598036565305913,0.0011399594313003228,0.0008954050610491226
297,3.107067224187047,-0.0008340193254192444,-0.0018794995712110045,-0.002869182641710908
298,3.1019762525528223,0.0005243529323688151,0.0013540869332831398,-0.0017324224216588614
299,3.0969359373527676,-0.0012925598937044876,5.4126989179718005e-05,0.002777258016343674
300,3.0919455262636055,-0.000443804144271324,-0.0031896519281204585,0.001249057228407201
301,3.0870042817861587,0.0007261919825628111,0.0010285309378596863,0.00032550360510499025
302,3.0972942960587795,-0.0028018027343342314,0.0002973612509402719,-0.003383975537024642
303,3.092351053908207,-0.001586891384245996,-0.00120289318814419,-0.0013635746347625958
304,3.102590626934393,0.0013735150982337012,0.003173326649189606,-0.00018702988589529052
305,3.097645662399796,0.001162107780932914,0.002790860159026699,0.00019101468146676524
306,3.0927487072296125,-0.0016289704454590071,-0.00043963817295723676,9.634959514607941e-06
307,3.0878990656359515,-0.0008581336542644228,0.004105560835413047,-0.0005675645020603413
308,3.083096055211462,0.0010450368625156393,0.001172938046470958,0.001104827654831472
309,3.078339006609215,-0.0031266655628676347,-0.001415340280968713,0.0001356762683695424
310,3.0736272632317525,-0.0026802593154589037,0.001199100641442512,-0.0028265418075825947
311,3.0835742770286187,-0.0010899284200618393,-0.004049677531007173,-0.0019054340447585342
312,3.0935212908254854,-2.0430263056330515e-05,0.0010921030140487347,-0.00035865928773061884
313,3.0887599240317245,0.000448389289484029,-0.002707855011164664,0.0002980745157609957
314,3.084043475792622,-0.0006201443875055197,0.0010942504868005033,-8.663472932468072e-05
315,3.079371313452478,0.001614763199564212,0.0006626289906805074,0.0007147354521806126
316,3.0747428161809336,-0.0003841108935984334,-0.001071605158852927,-0.0004211426808849442
317,3.0701573746979616,0.0018545262037475423,-0.000710793748020662,0.001964062291273652
318,3.079873062592575,-0.003038329177686912,-0.0002216753970904289,0.00015692696507677627
319,3.089588750487189,0.0006004517867871491,0.0009282115261220256,-0.0023268823534039248
320,3.084955806722628,-0.001429769887727119,0.0007093456899359166,0.00214642101880622
321,3.0803655629005973,0.0006169139929005621,-0.0028671151778023214,3.000195572325252e-05
322,3.075817431407209,-0.0018095684884921696,-0.0011499758250503762,-0.0004925677498833971
323,3.0713108353612486,0.0006595094732027121,-4.722800892550751e-05,0.0018686337663424502
324,3.080849067769203,-0.003982947320144584,0.0002908309718877616,-0.00040351683326824713
325,3.0903873001771576,-0.0009336678871543237,-0.003988446591315265,-0.00027149774690386573
326,3.085834961982452,0.0015602635055986629,-0.002506821170911717,0.002342574320945116
327,3.0813238214184677,-8.70924812642065e-05,0.001093377396575142,0.001519458672897265
328,3.090775734981101,0.0018687394034445919,-0.002797959812753629,0.00011935296511881235
329,3.08626265913588,-0.0023968207399308627,-0.0025457392472105008,-0.0003187639547717093
330,3.095671996511294,0.0018220816425325624,-0.0006655478450832636,0.0014357609171856214
331,3.091157202344615,0.0013092417941665204,0.0007911177398621992,-0.002303641087501725
332,3.0866827188401396,-0.0016240460755798719,-0.0015814366234169885,0.0003470383606861633
333,3.096008044274702,0.001065698974628048,0.002291937275872884,-0.0017950173797272493
334,3.0915318880661116,-0.0024509209649879043,0.0015028102049777095,0.00015710033127643459
335,3.100815767609854,-0.0009438072105340599,-0.0027979777913499054,-0.0019075765603788915
336,3.110099647153596,0.0017475668688917245,0.0004912053988882338,-0.0017243667538117398
337,3.1055809447208014,0.0011016095575403049,-0.0018830128501666282,-0.0012028729289161842
338,3.101102054644242,0.0010719592308974808,-0.0006221075690070951,0.0009386853208949678
339,3.096662453077127,-0.001306549754599823,-0.00024479168254766976,-0.0016775654642064884
340,3.0922616253228252,-0.001014194708523937,0.0014711294865345705,-9.425490476983372e-07
341,3.101383341031742,0.0015826076677536458,-0.002003139612772998,0.00040284487144242876
